,Timestep 1,Timestep 2,Timestep 3,Timestep 4,Timestep 5,Timestep 6,Timestep 7,Timestep 8,Timestep 9,Timestep 10,Timestep 11,Timestep 12,Timestep 13,Timestep 14,Timestep 15,Timestep 16,Timestep 17,Timestep 18,Timestep 19,Timestep 20,Timestep 21,Timestep 22,Timestep 23,Timestep 24,Timestep 25,Timestep 26,Timestep 27,Timestep 28,Timestep 29,Timestep 30,Timestep 31,Timestep 32,Timestep 33,Timestep 34,Timestep 35,Timestep 36,Timestep 37,Timestep 38,Timestep 39,Timestep 40,Timestep 41,Timestep 42,Timestep 43,Timestep 44,Timestep 45,Timestep 46,Timestep 47,Timestep 48,Timestep 49,Timestep 50
T0000606.sel.01.downsweep.3.1.foraging_1,360,361.122448979592,362.244897959184,363.367346938775,364.489795918367,365.612244897959,366.734693877551,367.857142857143,368.979591836735,370.102040816327,371.224489795918,372.34693877551,373.469387755102,374.591836734694,375.714285714286,376.836734693878,377.959183673469,379.081632653061,380.204081632653,381.326530612245,382.448979591837,383.571428571429,384.69387755102,385.816326530612,386.938775510204,388.061224489796,389.183673469388,390.30612244898,391.428571428571,392.551020408163,393.673469387755,394.795918367347,395.918367346939,397.040816326531,398.163265306122,399.285714285714,400.408163265306,401.530612244898,402.65306122449,403.775510204082,404.897959183673,406.020408163265,407.142857142857,408.265306122449,409.387755102041,410.510204081633,411.632653061224,412.755102040816,413.877551020408,415
T0000606.sel.01.downsweep.3.1.foraging_1,646,647.510204081633,649.020408163265,650.530612244898,652.040816326531,653.551020408163,655.061224489796,656.571428571429,658.081632653061,659.591836734694,661.102040816327,662.612244897959,664.122448979592,665.632653061224,667.142857142857,668.65306122449,670.163265306122,671.673469387755,673.183673469388,674.69387755102,676.204081632653,677.714285714286,679.224489795918,680.734693877551,682.244897959184,683.755102040816,685.265306122449,686.775510204082,688.285714285714,689.795918367347,691.30612244898,692.816326530612,694.326530612245,695.836734693878,697.34693877551,698.857142857143,700.367346938776,701.877551020408,703.387755102041,704.897959183673,706.408163265306,707.918367346939,709.428571428571,710.938775510204,712.448979591837,713.959183673469,715.469387755102,716.979591836735,718.489795918367,720
T0000606.sel.02.upsweep.3.1.foraging_1,131,140.428571428571,149.857142857143,159.285714285714,168.714285714286,178.142857142857,187.571428571429,197,206.428571428571,215.857142857143,225.285714285714,234.714285714286,244.142857142857,253.571428571429,263,272.428571428571,281.857142857143,291.285714285714,300.714285714286,310.142857142857,319.571428571429,329,338.428571428571,347.857142857143,357.285714285714,366.714285714286,376.142857142857,385.571428571429,395,404.428571428571,413.857142857143,423.285714285714,432.714285714286,442.142857142857,451.571428571429,461,470.428571428571,479.857142857143,489.285714285714,498.714285714286,508.142857142857,517.571428571429,527,536.428571428571,545.857142857143,555.285714285714,564.714285714286,574.142857142857,583.571428571429,593
T0000605.sel.15.downsweep.3.1.foraging_1,63,65.0612244897959,67.1224489795918,69.1836734693878,71.2448979591837,73.3061224489796,75.3673469387755,77.4285714285714,79.4897959183673,81.5510204081633,83.6122448979592,85.6734693877551,87.734693877551,89.7959183673469,91.8571428571429,93.9183673469388,95.9795918367347,98.0408163265306,100.102040816327,102.163265306122,104.224489795918,106.285714285714,108.34693877551,110.408163265306,112.469387755102,114.530612244898,116.591836734694,118.65306122449,120.714285714286,122.775510204082,124.836734693878,126.897959183673,128.959183673469,131.020408163265,133.081632653061,135.142857142857,137.204081632653,139.265306122449,141.326530612245,143.387755102041,145.448979591837,147.510204081633,149.571428571429,151.632653061224,153.69387755102,155.755102040816,157.816326530612,159.877551020408,161.938775510204,164
T0000605.sel.10.convex.3.1.foraging_1,41,43.0204081632653,45.0408163265306,47.0612244897959,49.0816326530612,51.1020408163265,53.1224489795918,55.1428571428571,57.1632653061224,59.1836734693878,61.2040816326531,63.2244897959184,65.2448979591837,67.265306122449,69.2857142857143,71.3061224489796,73.3265306122449,75.3469387755102,77.3673469387755,79.3877551020408,81.4081632653061,83.4285714285714,85.4489795918367,87.469387755102,89.4897959183673,91.5102040816327,93.530612244898,95.5510204081633,97.5714285714286,99.5918367346939,101.612244897959,103.632653061224,105.65306122449,107.673469387755,109.69387755102,111.714285714286,113.734693877551,115.755102040816,117.775510204082,119.795918367347,121.816326530612,123.836734693878,125.857142857143,127.877551020408,129.897959183673,131.918367346939,133.938775510204,135.959183673469,137.979591836735,140
T0000605.sel.11.sine.3.1.foraging_1,29,30.7551020408163,32.5102040816327,34.265306122449,36.0204081632653,37.7755102040816,39.530612244898,41.2857142857143,43.0408163265306,44.7959183673469,46.5510204081633,48.3061224489796,50.0612244897959,51.8163265306122,53.5714285714286,55.3265306122449,57.0816326530612,58.8367346938775,60.5918367346939,62.3469387755102,64.1020408163265,65.8571428571429,67.6122448979592,69.3673469387755,71.1224489795918,72.8775510204082,74.6326530612245,76.3877551020408,78.1428571428571,79.8979591836735,81.6530612244898,83.4081632653061,85.1632653061224,86.9183673469388,88.6734693877551,90.4285714285714,92.1836734693878,93.9387755102041,95.6938775510204,97.4489795918367,99.2040816326531,100.959183673469,102.714285714286,104.469387755102,106.224489795918,107.979591836735,109.734693877551,111.489795918367,113.244897959184,115
T0000605.sel.12.downsweep.3.1.foraging_1,38,39.1224489795918,40.2448979591837,41.3673469387755,42.4897959183673,43.6122448979592,44.734693877551,45.8571428571429,46.9795918367347,48.1020408163265,49.2244897959184,50.3469387755102,51.469387755102,52.5918367346939,53.7142857142857,54.8367346938775,55.9591836734694,57.0816326530612,58.2040816326531,59.3265306122449,60.4489795918367,61.5714285714286,62.6938775510204,63.8163265306122,64.9387755102041,66.0612244897959,67.1836734693878,68.3061224489796,69.4285714285714,70.5510204081633,71.6734693877551,72.7959183673469,73.9183673469388,75.0408163265306,76.1632653061224,77.2857142857143,78.4081632653061,79.530612244898,80.6530612244898,81.7755102040816,82.8979591836735,84.0204081632653,85.1428571428571,86.265306122449,87.3877551020408,88.5102040816327,89.6326530612245,90.7551020408163,91.8775510204082,93
T0000603.sel.12.convex.3.1.foraging_1,257,260.244897959184,263.489795918367,266.734693877551,269.979591836735,273.224489795918,276.469387755102,279.714285714286,282.959183673469,286.204081632653,289.448979591837,292.69387755102,295.938775510204,299.183673469388,302.428571428571,305.673469387755,308.918367346939,312.163265306122,315.408163265306,318.65306122449,321.897959183673,325.142857142857,328.387755102041,331.632653061224,334.877551020408,338.122448979592,341.367346938776,344.612244897959,347.857142857143,351.102040816327,354.34693877551,357.591836734694,360.836734693878,364.081632653061,367.326530612245,370.571428571429,373.816326530612,377.061224489796,380.30612244898,383.551020408163,386.795918367347,390.040816326531,393.285714285714,396.530612244898,399.775510204082,403.020408163265,406.265306122449,409.510204081633,412.755102040816,416
T0000603.sel.12.convex.3.1.foraging_1,486,487.877551020408,489.755102040816,491.632653061225,493.510204081633,495.387755102041,497.265306122449,499.142857142857,501.020408163265,502.897959183673,504.775510204082,506.65306122449,508.530612244898,510.408163265306,512.285714285714,514.163265306122,516.040816326531,517.918367346939,519.795918367347,521.673469387755,523.551020408163,525.428571428571,527.30612244898,529.183673469388,531.061224489796,532.938775510204,534.816326530612,536.69387755102,538.571428571429,540.448979591837,542.326530612245,544.204081632653,546.081632653061,547.959183673469,549.836734693878,551.714285714286,553.591836734694,555.469387755102,557.34693877551,559.224489795918,561.102040816327,562.979591836735,564.857142857143,566.734693877551,568.612244897959,570.489795918367,572.367346938776,574.244897959184,576.122448979592,578
T0000603.sel.12.convex.3.1.foraging_1,627,630.714285714286,634.428571428571,638.142857142857,641.857142857143,645.571428571429,649.285714285714,653,656.714285714286,660.428571428571,664.142857142857,667.857142857143,671.571428571429,675.285714285714,679,682.714285714286,686.428571428571,690.142857142857,693.857142857143,697.571428571429,701.285714285714,705,708.714285714286,712.428571428571,716.142857142857,719.857142857143,723.571428571429,727.285714285714,731,734.714285714286,738.428571428571,742.142857142857,745.857142857143,749.571428571429,753.285714285714,757,760.714285714286,764.428571428571,768.142857142857,771.857142857143,775.571428571429,779.285714285714,783,786.714285714286,790.428571428571,794.142857142857,797.857142857143,801.571428571429,805.285714285714,809
T0000603.sel.12.convex.3.1.foraging_1,890,894,898,902,906,910,914,918,922,926,930,934,938,942,946,950,954,958,962,966,970,974,978,982,986,990,994,998,1002,1006,1010,1014,1018,1022,1026,1030,1034,1038,1042,1046,1050,1054,1058,1062,1066,1070,1074,1078,1082,1086
T0000603.sel.12.convex.3.1.foraging_1,1097,1099.12244897959,1101.24489795918,1103.36734693878,1105.48979591837,1107.61224489796,1109.73469387755,1111.85714285714,1113.97959183673,1116.10204081633,1118.22448979592,1120.34693877551,1122.4693877551,1124.59183673469,1126.71428571429,1128.83673469388,1130.95918367347,1133.08163265306,1135.20408163265,1137.32653061224,1139.44897959184,1141.57142857143,1143.69387755102,1145.81632653061,1147.9387755102,1150.0612244898,1152.18367346939,1154.30612244898,1156.42857142857,1158.55102040816,1160.67346938776,1162.79591836735,1164.91836734694,1167.04081632653,1169.16326530612,1171.28571428571,1173.40816326531,1175.5306122449,1177.65306122449,1179.77551020408,1181.89795918367,1184.02040816327,1186.14285714286,1188.26530612245,1190.38775510204,1192.51020408163,1194.63265306122,1196.75510204082,1198.87755102041,1201
